session_id,t_rel,label,ms,n_persons,conf,bbox_w,bbox_h,aspect,sh_y,hip_y,sh_hip_gap,sh_hip_gap_norm,torso_angle,ank_y,kp_ok
20260712_003822,3.998,standing,66.6,1,0.894306,74.517212,242.948715,0.306720,215.444016,286.341888,70.897873,0.291822,1.697846,389.296814,17
20260712_003822,4.109,standing,104.4,1,0.893864,74.618530,243.250259,0.306756,215.245667,286.245544,70.999878,0.291880,1.705915,389.798218,17
20260712_003822,4.203,standing,86.5,1,0.895018,74.700562,245.205261,0.304645,214.836609,286.082428,71.245819,0.290556,1.643777,389.538788,17
20260712_003822,4.287,standing,72.5,1,0.894438,74.585205,243.732727,0.306012,215.444275,286.416107,70.971832,0.291187,1.779052,389.653931,17
20260712_003822,4.377,standing,80.1,1,0.895750,74.495239,243.424011,0.306031,214.540222,286.015533,71.475311,0.293625,1.430762,389.041382,17
20260712_003822,4.471,standing,82.5,1,0.896523,74.675171,243.799927,0.306297,214.914764,286.083038,71.168274,0.291913,1.371446,388.748657,17
20260712_003822,4.552,standing,72.1,1,0.896013,74.958984,243.503540,0.307835,215.280365,286.296082,71.015717,0.291641,1.413049,388.982117,17
20260712_003822,4.641,standing,80.9,1,0.895380,75.152771,244.296997,0.307629,214.711151,286.444824,71.733673,0.293633,1.551059,389.695740,17
20260712_003822,4.724,standing,73.9,1,0.897103,75.267822,245.413757,0.306698,214.811829,285.965454,71.153625,0.289933,1.593998,389.576172,17
20260712_003822,4.806,standing,73.8,1,0.898462,75.088379,244.714096,0.306841,215.004074,286.206512,71.202438,0.290962,1.791302,388.563019,17
20260712_003822,4.892,standing,76.5,1,0.897803,75.301147,245.026245,0.307319,214.610596,285.841797,71.231201,0.290708,1.550196,390.018036,17
20260712_003822,4.977,standing,75.4,1,0.898602,75.822815,244.697205,0.309864,215.006226,286.346161,71.339935,0.291544,1.464534,390.266907,17
20260712_003822,5.072,standing,86.6,1,0.894624,75.965088,243.911194,0.311446,214.932159,286.119720,71.187561,0.291859,1.332509,389.567566,17
20260712_003822,5.163,standing,83.3,1,0.896734,75.754272,244.066757,0.310383,214.871567,286.152100,71.280533,0.292053,1.388630,389.252869,17
20260712_003822,5.248,standing,75.9,1,0.893923,74.954834,242.686401,0.308855,214.919281,285.754822,70.835541,0.291881,1.443136,390.113220,17
20260712_003822,5.343,standing,87.5,1,0.896800,74.920166,244.995667,0.305802,214.871872,286.029205,71.157333,0.290443,1.420577,389.433716,17
20260712_003822,5.424,standing,72.6,1,0.894421,75.500854,244.498032,0.308799,214.935822,286.395325,71.459503,0.292270,1.734259,389.229858,17
20260712_003822,5.511,standing,78.8,1,0.895524,75.031006,244.778214,0.306526,215.234116,286.396973,71.162857,0.290724,1.734513,390.142456,17
20260712_003822,5.597,standing,77.5,1,0.894638,74.931824,244.970032,0.305882,215.034698,286.108002,71.073303,0.290131,1.683973,389.426056,17
20260712_003822,5.687,standing,81.5,1,0.895479,75.086426,245.387222,0.305992,215.208405,286.373352,71.164948,0.290011,1.709055,389.988190,17
20260712_003822,5.785,standing,88.8,1,0.895840,74.976929,245.877579,0.304936,215.147003,286.054016,70.907013,0.288383,1.837855,389.031677,17
20260712_003822,5.869,standing,73.5,1,0.891556,74.763550,245.745667,0.304231,215.205750,286.131226,70.925476,0.288613,1.550199,390.019928,17
20260712_003822,5.952,standing,73.2,1,0.893090,74.607666,243.972717,0.305803,215.246643,286.157349,70.910706,0.290650,1.647550,389.006653,17
20260712_003822,6.030,standing,67.2,1,0.893484,74.432678,244.600967,0.304302,215.153641,286.346191,71.192551,0.291056,1.624000,389.465332,17
20260712_003822,6.107,standing,68.2,1,0.892979,73.623596,245.414917,0.299996,214.958084,286.200928,71.242844,0.290295,1.326618,390.596191,17
20260712_003822,6.186,standing,70.8,1,0.893527,72.899292,246.116150,0.296199,214.374969,286.024597,71.649628,0.291121,1.468596,389.095428,17
20260712_003822,6.272,standing,76.4,1,0.891515,72.939575,242.090881,0.301290,214.880142,286.390137,71.509995,0.295385,1.076327,389.468201,17
20260712_003822,6.359,standing,77.3,1,0.893511,73.983032,243.020157,0.304432,214.934814,285.570129,70.635315,0.290656,1.598021,389.608826,17
20260712_003822,6.436,standing,67.2,1,0.893560,74.235107,243.119202,0.305344,214.965607,285.858704,70.893097,0.291598,1.532397,388.350647,17
20260712_003822,6.513,standing,67.9,1,0.893691,75.460938,242.329468,0.311398,214.979706,285.936462,70.956757,0.292811,1.536416,389.394714,17
20260712_003822,6.602,standing,79.7,1,0.884906,74.979370,244.218872,0.307017,214.926727,285.847046,70.920319,0.290397,1.371730,390.892303,17
20260712_003822,6.680,standing,70.3,1,0.890499,74.143616,244.718140,0.302976,214.747864,285.223297,70.475433,0.287986,1.447903,389.571045,17
20260712_003822,6.773,standing,84.8,1,0.893610,74.898010,245.537735,0.305037,214.699493,285.968201,71.268707,0.290256,1.446039,389.777100,17
20260712_003822,6.862,standing,79.4,1,0.892024,74.826904,242.168579,0.308987,214.651855,286.244324,71.592468,0.295631,1.496567,391.713837,17
20260712_003822,6.941,standing,71.3,1,0.889374,74.447876,244.784286,0.304137,214.824203,285.868713,71.044510,0.290233,1.464596,390.732666,17
20260712_003822,7.030,standing,72.1,1,0.892487,74.577148,244.559830,0.304944,214.908142,285.748138,70.839996,0.289663,1.573033,389.647247,17
20260712_003822,7.116,standing,76.2,1,0.893621,74.721680,243.730652,0.306575,214.812195,285.771271,70.959076,0.291137,1.584676,388.898407,17
20260712_003822,7.208,standing,82.8,1,0.895385,74.620972,244.226791,0.305540,214.777130,285.370728,70.593597,0.289049,1.492659,389.006195,17
20260712_003822,7.288,standing,71.8,1,0.895154,75.090759,245.356705,0.306047,214.921143,286.052124,71.130981,0.289908,1.404815,389.568970,17
20260712_003822,7.367,standing,70.4,1,0.896084,75.069214,245.204102,0.306150,214.942566,285.988007,71.045441,0.289740,1.330721,390.805634,17
20260712_003822,7.456,standing,79.7,1,0.892869,74.547485,243.412338,0.306260,215.106064,286.197021,71.090958,0.292060,1.451128,389.877014,17
20260712_003822,7.539,standing,74.9,1,0.894625,74.889038,245.893784,0.304558,215.137833,286.352722,71.214890,0.289616,1.232878,390.006897,17
20260712_003822,7.629,standing,80.3,1,0.895873,74.448486,245.042664,0.303818,215.111328,286.279907,71.168579,0.290433,1.428602,389.206177,17
20260712_003822,7.712,standing,75.5,1,0.896721,74.290527,244.387329,0.303987,215.091095,286.313507,71.222412,0.291433,1.210982,388.970520,17
20260712_003822,7.795,standing,74.4,1,0.895943,74.549927,244.941528,0.304358,215.001648,286.137390,71.135742,0.290419,1.248942,389.309265,17
20260712_003822,7.897,standing,92.8,1,0.894181,74.550476,243.843689,0.305731,215.085876,285.814270,70.728394,0.290056,1.264435,390.338531,17
20260712_003822,7.995,standing,89.0,1,0.895174,74.238892,244.534302,0.303593,214.953217,285.912933,70.959717,0.290183,1.445488,389.601044,17
20260712_003822,8.091,standing,87.5,1,0.896719,74.340088,244.285782,0.304316,214.728119,286.066711,71.338593,0.292029,1.561996,389.443268,17
20260712_003822,8.175,standing,73.7,1,0.893337,74.155518,242.995987,0.305172,214.853516,286.069672,71.216156,0.293075,1.617574,389.687561,17
20260712_003822,8.259,standing,74.0,1,0.893303,74.275940,241.533463,0.307518,215.023117,286.075317,71.052200,0.294171,1.551764,390.479095,17
20260712_003822,8.351,standing,83.2,1,0.897212,74.659424,241.926514,0.308604,214.967636,286.205963,71.238327,0.294463,1.535889,388.657135,17
20260712_003822,8.442,standing,82.0,1,0.897211,74.751953,242.370377,0.308420,214.886597,286.214355,71.327759,0.294292,1.282211,388.980927,17
20260712_003822,8.550,standing,98.2,1,0.895234,74.789185,242.585205,0.308301,215.094147,286.294983,71.200836,0.293509,1.500034,389.937866,17
20260712_003822,8.634,standing,75.2,1,0.894761,74.977905,242.982971,0.308573,214.985840,285.931061,70.945221,0.291976,1.744065,390.005371,17
20260712_003822,8.727,standing,83.8,1,0.894914,74.414185,242.161011,0.307292,215.008698,286.341675,71.332977,0.294568,1.702141,389.734375,17
20260712_003822,8.807,standing,71.0,1,0.893078,75.100830,242.521790,0.309666,215.027924,286.200317,71.172394,0.293468,1.489733,389.858032,17
20260712_003822,8.892,standing,75.3,1,0.894954,75.256836,244.468933,0.307838,215.103180,286.284485,71.181305,0.291167,1.515395,390.376953,17
20260712_003822,8.977,standing,76.6,1,0.895003,75.111328,243.160034,0.308897,215.124130,286.096283,70.972153,0.291874,1.595610,390.497070,17
20260712_003822,9.058,standing,71.2,1,0.895996,74.968018,243.992615,0.307255,215.176590,286.260193,71.083603,0.291335,1.378905,389.150146,17
20260712_003822,9.143,standing,75.1,1,0.896015,74.653076,243.447144,0.306650,215.217316,286.332489,71.115173,0.292118,1.225464,389.012329,17
20260712_003822,9.226,standing,71.8,1,0.896270,74.940552,244.011246,0.307119,215.157135,286.489502,71.332367,0.292332,1.573669,389.373840,17
20260712_003822,9.304,standing,69.4,1,0.894999,75.107788,244.382996,0.307336,214.956207,286.452332,71.496124,0.292558,1.654740,388.815979,17
20260712_003822,9.388,standing,73.4,1,0.894260,75.085571,244.072693,0.307636,215.230743,286.422699,71.191956,0.291683,1.444014,389.734619,17
20260712_003822,9.474,standing,77.0,1,0.894504,75.197693,243.741028,0.308515,215.045074,286.349182,71.304108,0.292540,1.518202,389.498962,17
20260712_003822,9.561,standing,75.6,1,0.891909,73.488098,244.670532,0.300355,214.078308,286.087799,72.009491,0.294312,1.273134,389.299622,17
20260712_003822,9.656,standing,86.6,1,0.895436,73.446289,246.107162,0.298432,214.088745,286.257507,72.168762,0.293241,1.230852,388.839600,17
20260712_003822,9.764,standing,98.4,1,0.894562,73.331665,245.116699,0.299170,214.263000,286.623230,72.360229,0.295207,1.579650,388.931274,17
20260712_003822,9.847,standing,74.5,1,0.892450,74.389282,243.577454,0.305403,214.829239,286.579254,71.750015,0.294568,1.455583,389.368103,17
20260712_003822,9.936,standing,80.8,1,0.894065,74.319824,244.648926,0.303782,214.811096,286.190186,71.379089,0.291761,1.385196,389.091248,17
20260712_003822,10.017,standing,72.3,1,0.893122,74.380798,243.662598,0.305261,214.901642,285.977203,71.075562,0.291697,1.437921,388.780273,17
20260712_003822,10.101,standing,74.0,1,0.894183,74.655884,244.459412,0.305392,214.990524,286.262939,71.272415,0.291551,1.264889,389.442841,17
20260712_003822,10.194,standing,83.9,1,0.894585,75.062256,245.151749,0.306187,214.791748,286.604950,71.813202,0.292934,1.770506,389.346771,17
20260712_003822,10.288,standing,86.4,1,0.896970,74.613770,244.847275,0.304736,214.926758,286.624725,71.697968,0.292827,1.445380,388.614441,17
20260712_003822,10.388,standing,89.8,1,0.894653,73.980225,245.236938,0.301668,214.824844,286.753143,71.928299,0.293301,1.233872,389.079926,17
20260712_003822,10.477,standing,81.0,1,0.896215,74.540894,245.910141,0.303122,214.891052,286.722595,71.831543,0.292105,1.517933,388.965424,17
20260712_003822,10.565,standing,79.2,1,0.896715,74.381226,245.413696,0.303085,214.920990,286.316315,71.395325,0.290918,1.487433,389.066345,17
20260712_003822,10.656,standing,82.1,1,0.894310,74.428345,244.493103,0.304419,214.780945,286.266663,71.485718,0.292383,1.530479,388.130493,17
20260712_003822,10.732,standing,68.4,1,0.892830,74.607788,244.738647,0.304847,215.040390,286.375702,71.335312,0.291475,1.660868,388.945740,17
20260712_003822,10.839,standing,97.2,1,0.893783,75.190918,244.506775,0.307521,215.080292,286.764343,71.684052,0.293178,1.558372,390.156311,17
20260712_003822,10.923,standing,76.0,1,0.893398,74.985046,245.186646,0.305828,214.868134,286.593689,71.725555,0.292535,1.443216,389.907898,17
20260712_003822,11.013,standing,79.2,1,0.898046,75.283325,244.577621,0.307810,214.791458,286.352722,71.561264,0.292591,1.566367,389.342377,17
20260712_003822,11.122,standing,100.2,1,0.895595,75.194946,244.582153,0.307442,214.878967,286.932617,72.053650,0.294599,1.658019,389.831696,17
20260712_003822,11.219,standing,88.6,1,0.897403,74.979980,244.603821,0.306536,214.787476,286.562134,71.774658,0.293432,1.556503,389.888458,17
20260712_003822,11.305,standing,74.8,1,0.894630,75.622437,245.192566,0.308421,214.711212,286.813019,72.101807,0.294062,1.359440,391.062378,17
20260712_003822,11.395,standing,80.6,1,0.894150,74.976685,244.328796,0.306868,214.899414,286.643890,71.744476,0.293639,1.279857,391.478058,17
20260712_003822,11.494,standing,90.7,1,0.895051,74.997314,244.249405,0.307052,214.878418,286.906464,72.028046,0.294895,1.651986,390.488647,17
20260712_003822,11.577,standing,73.1,1,0.895002,74.935181,245.121094,0.305707,214.963730,286.898376,71.934647,0.293466,1.447282,389.966278,17
20260712_003822,11.665,standing,80.3,1,0.896720,75.320679,244.730850,0.307769,215.089615,286.674377,71.584763,0.292504,1.628872,388.296265,17
20260712_003822,11.757,standing,84.1,1,0.894763,75.298584,244.962891,0.307388,214.878281,286.595215,71.716934,0.292767,1.197614,389.283569,17
20260712_003822,11.842,standing,76.4,1,0.895329,75.133972,244.889771,0.306807,214.826447,286.590088,71.763641,0.293045,1.165612,389.077026,17
20260712_003822,11.937,standing,86.0,1,0.895508,74.851318,246.136292,0.304105,214.870026,286.822937,71.952911,0.292330,1.380613,390.424957,17
20260712_003822,12.027,standing,80.9,1,0.893931,74.898315,244.647400,0.306148,214.847900,286.308746,71.460846,0.292097,1.612796,389.795837,17
20260712_003822,12.111,standing,75.2,1,0.894619,74.494385,244.329605,0.304893,214.959778,286.251526,71.291748,0.291785,1.410619,388.948090,17
20260712_003822,12.190,standing,70.4,1,0.896836,74.652344,245.327759,0.304296,215.030426,286.598755,71.568329,0.291725,1.466992,389.623535,17
20260712_003822,12.282,standing,81.9,1,0.896153,74.277954,245.901108,0.302064,214.823486,286.561707,71.738220,0.291736,1.497815,389.365295,17
20260712_003822,12.391,standing,96.1,1,0.894281,74.482178,245.446884,0.303455,214.701294,286.245209,71.543915,0.291484,1.599056,389.593689,17
20260712_003822,12.488,standing,88.8,1,0.895674,74.704895,245.123306,0.304765,214.719177,286.077087,71.357910,0.291110,1.568429,389.156799,17
20260712_003822,12.590,standing,92.4,1,0.897089,75.249390,245.947144,0.305958,214.695679,286.521606,71.825928,0.292038,1.459811,389.337616,17
20260712_003822,12.676,standing,77.4,1,0.898567,75.235352,244.942871,0.307155,214.748596,286.069580,71.320984,0.291174,1.539108,388.283142,17
20260712_003822,12.759,standing,73.1,1,0.898280,75.603638,244.213882,0.309580,214.891953,286.740479,71.848526,0.294203,1.568886,389.155853,17
20260712_003822,12.839,standing,72.6,1,0.898087,75.217773,244.406494,0.307757,214.891220,286.648010,71.756790,0.293596,1.413609,389.216858,17
20260712_003822,12.923,standing,75.5,1,0.895710,74.783325,245.207092,0.304980,214.717911,286.419495,71.701584,0.292412,1.191021,390.442749,17
20260712_003822,13.005,standing,71.7,1,0.895879,74.763550,245.714096,0.304270,214.893036,286.306274,71.413239,0.290635,1.075044,389.560059,17
20260712_003822,13.084,standing,70.6,1,0.895379,75.290588,244.720566,0.307659,214.940491,286.592926,71.652435,0.292793,1.168713,389.043335,17
20260712_003822,13.166,standing,74.3,1,0.897249,74.793579,245.754288,0.304343,215.004730,286.664642,71.659912,0.291592,1.375721,389.359863,17
20260712_003822,13.248,standing,73.6,1,0.897067,74.850403,245.926636,0.304361,214.808365,286.474365,71.666000,0.291412,1.307741,389.247528,17
20260712_003822,13.343,standing,88.0,1,0.896976,75.190308,245.725571,0.305993,214.666992,286.091125,71.424133,0.290666,1.446368,388.499512,17
20260712_003822,13.435,standing,82.3,1,0.896280,75.737549,245.491760,0.308514,214.576126,286.088806,71.512680,0.291304,1.282000,388.849243,17
20260712_003822,13.537,standing,94.5,1,0.895355,74.623779,245.347549,0.304155,214.471329,285.921417,71.450089,0.291220,1.554082,388.527130,17
20260712_003822,13.626,standing,79.1,1,0.893952,75.594482,244.552734,0.309113,214.685760,285.932526,71.246765,0.291335,1.556872,388.596191,17
20260712_003822,13.715,standing,80.1,1,0.893020,75.392700,246.099731,0.306350,214.696655,286.155579,71.458923,0.290366,1.540662,389.264771,17
20260712_003822,13.830,standing,105.7,1,0.890218,75.354736,244.376114,0.308356,214.638077,286.123291,71.485214,0.292521,1.622389,389.048828,17
20260712_003822,13.946,standing,104.6,1,0.890884,75.559692,242.485107,0.311605,214.525146,285.801544,71.276398,0.293941,1.488639,389.171356,17
20260712_003822,14.042,standing,84.7,1,0.893032,75.505554,244.098206,0.309324,214.593292,286.205017,71.611725,0.293373,1.481378,389.127594,17
20260712_003822,14.123,standing,72.0,1,0.896108,75.496948,245.171494,0.307935,214.566528,286.253418,71.686890,0.292395,1.617803,388.752808,17
20260712_003822,14.214,standing,83.6,1,0.891676,74.600708,244.150497,0.305552,214.416809,285.581482,71.164673,0.291479,1.293130,388.687622,17
20260712_003822,14.314,standing,90.5,1,0.893248,74.787781,245.252213,0.304942,214.489990,285.721619,71.231628,0.290442,1.274495,389.257812,17
20260712_003822,14.398,standing,72.9,1,0.890886,74.922302,244.451172,0.306492,214.399475,285.644470,71.244995,0.291449,1.555169,390.466248,17
20260712_003822,14.514,standing,105.9,1,0.894207,75.560608,245.393494,0.307916,214.623871,286.513245,71.889374,0.292956,1.465937,390.449310,17
20260712_003822,14.612,standing,90.6,1,0.895538,75.269897,246.504456,0.305349,214.690491,286.441956,71.751465,0.291076,1.600618,389.357666,17
20260712_003822,14.687,standing,66.2,1,0.894226,75.225586,246.195206,0.305553,214.799927,286.145508,71.345581,0.289793,1.365516,389.728699,17
20260712_003822,14.778,standing,82.7,1,0.893089,75.572266,245.896606,0.307334,214.717697,286.116730,71.399033,0.290362,1.527221,389.494507,17
20260712_003822,14.868,standing,81.7,2,0.168696,72.382080,414.185440,0.174758,,,,,,,0
20260712_003822,14.963,standing,86.1,1,0.894416,75.549438,246.419250,0.306589,215.009674,286.961365,71.951691,0.291989,1.693365,389.550690,17
20260712_003822,0.000,standing,108.0,2,0.193737,73.453979,438.088257,0.167669,,,,,,,0
20260712_003822,0.113,standing,105.1,1,0.894688,75.883728,243.455826,0.311694,215.154205,286.683350,71.529144,0.293807,1.561110,390.506042,17
20260712_003822,0.208,standing,85.6,1,0.896451,76.021240,244.556274,0.310854,215.223511,286.218597,70.995087,0.290302,1.872555,389.497437,17
20260712_003822,0.315,standing,98.2,1,0.895316,76.135376,244.991592,0.310767,215.124298,286.523651,71.399353,0.291436,1.810047,389.846191,17
20260712_003822,0.418,standing,93.5,1,0.895046,75.555664,245.196167,0.308144,215.354553,286.806885,71.452332,0.291409,1.669079,389.774078,17
20260712_003822,0.503,standing,74.2,1,0.895734,75.929565,245.130615,0.309751,215.490860,286.707092,71.216232,0.290524,1.578761,389.982971,17
20260712_003822,0.615,standing,98.5,1,0.898572,75.535950,245.471451,0.307718,215.291489,286.492401,71.200912,0.290058,1.711112,389.023254,17
20260712_003822,0.725,standing,100.6,1,0.898004,76.086182,245.374741,0.310082,215.337906,286.767151,71.429245,0.291103,1.847170,389.923401,17
20260712_003822,0.819,standing,85.1,1,0.900323,75.851685,244.785629,0.309870,215.321777,286.567902,71.246124,0.291055,1.645144,389.869720,17
20260712_003822,0.932,standing,103.0,1,0.898436,75.535034,245.622665,0.307525,215.404236,286.595154,71.190918,0.289839,1.544643,390.197632,17
20260712_003822,1.022,standing,79.8,1,0.896791,75.635376,245.082458,0.308612,215.181290,286.380432,71.199142,0.290511,1.564906,389.962524,17
20260712_003822,1.107,standing,75.5,1,0.899532,75.682617,245.120743,0.308756,215.169220,286.790039,71.620819,0.292186,1.525593,389.499695,17
20260712_003822,1.191,standing,74.1,1,0.900110,75.296631,244.361328,0.308136,215.224670,286.533508,71.308838,0.291817,1.877182,389.248901,17
20260712_003822,1.275,standing,76.6,1,0.897641,75.789856,244.135132,0.310442,215.304504,286.421692,71.117188,0.291303,1.439708,389.213470,17
20260712_003822,1.360,standing,75.4,1,0.899003,75.462891,244.855331,0.308194,215.102448,286.468201,71.365753,0.291461,1.782310,388.941406,17
20260712_003822,1.442,standing,72.2,1,0.897161,75.845947,243.985855,0.310862,215.417007,286.718018,71.301010,0.292234,1.725666,389.156219,17
20260712_003822,1.530,standing,78.6,1,0.897872,75.924072,244.120422,0.311011,215.322754,286.237396,70.914642,0.290490,1.588083,388.866272,17
20260712_003822,1.620,standing,80.8,1,0.896367,75.838135,243.652527,0.311255,215.417023,286.527405,71.110382,0.291852,1.633516,390.066528,17
20260712_003822,1.714,standing,84.7,1,0.894525,75.712769,244.614243,0.309519,215.510086,286.911285,71.401199,0.291893,1.552723,390.505035,17
20260712_003822,1.822,standing,99.0,1,0.897073,75.240356,244.085464,0.308254,215.263382,286.401062,71.137680,0.291446,1.566110,389.401123,17
20260712_003822,1.917,standing,85.1,1,0.897438,74.699829,244.614639,0.305378,215.390900,286.448669,71.057770,0.290489,1.492258,389.632141,17
20260712_003822,2.013,standing,85.0,1,0.897691,75.205933,244.754745,0.307271,215.316269,286.499451,71.183182,0.290835,1.614641,389.245209,17
20260712_003822,2.118,standing,95.7,1,0.895167,74.944214,244.387573,0.306661,215.457245,286.640961,71.183716,0.291274,1.432742,389.444763,17
