session_id,t_rel,label,ms,n_persons,conf,bbox_w,bbox_h,aspect,sh_y,hip_y,sh_hip_gap,sh_hip_gap_norm,torso_angle,ank_y,kp_ok
20260712_040155,1.498,kneeling,81.8,2,0.861392,87.386353,191.528069,0.456259,135.876984,207.015991,71.139008,0.371429,3.721163,239.082550,17
20260712_040155,1.583,kneeling,75.6,1,0.852894,88.178467,192.741768,0.457495,135.817535,208.297836,72.480301,0.376049,3.394133,241.741974,17
20260712_040155,1.669,kneeling,77.1,2,0.851575,88.251343,193.930481,0.455067,135.681335,207.566483,71.885147,0.370675,3.994339,240.373260,17
20260712_040155,1.750,kneeling,70.6,1,0.850996,89.124756,193.447441,0.460718,135.952621,207.275116,71.322495,0.368692,3.520421,237.266693,17
20260712_040155,1.831,kneeling,71.4,1,0.851645,88.796875,193.635132,0.458578,135.672546,208.596649,72.924103,0.376606,3.164382,241.253693,17
20260712_040155,1.923,kneeling,82.8,2,0.832702,88.872437,193.161530,0.460094,135.821671,205.701141,69.879471,0.361767,3.679133,237.614807,17
20260712_040155,2.004,kneeling,71.4,2,0.851332,89.037170,192.398140,0.462776,135.652023,205.846207,70.194183,0.364838,2.877857,238.083771,17
20260712_040155,2.091,kneeling,78.2,2,0.851041,87.295471,192.313728,0.453922,136.179489,206.764206,70.584717,0.367029,3.382430,237.953415,17
20260712_040155,2.178,kneeling,77.4,1,0.855878,89.126770,193.644928,0.460259,135.697128,207.478546,71.781418,0.370686,3.833211,240.514282,17
20260712_040155,2.256,kneeling,70.0,1,0.845740,88.788269,192.846382,0.460409,135.714783,205.954666,70.239883,0.364227,4.205907,238.366455,17
20260712_040155,2.331,kneeling,68.1,1,0.858153,88.728088,193.631279,0.458232,135.423309,206.295502,70.872192,0.366016,4.195338,240.743118,17
20260712_040155,2.416,kneeling,74.9,1,0.855970,86.982300,192.035278,0.452950,135.189957,205.928787,70.738831,0.368364,5.056486,238.784576,17
20260712_040155,2.503,kneeling,78.2,2,0.846178,87.766846,193.248787,0.454165,136.196228,205.990952,69.794724,0.361165,3.662905,236.750076,17
20260712_040155,2.589,kneeling,75.6,1,0.860314,87.651123,194.950317,0.449607,136.343491,207.083130,70.739639,0.362860,3.897831,240.954987,17
20260712_040155,2.668,kneeling,69.7,1,0.844965,87.344116,191.410408,0.456319,136.372406,204.142609,67.770203,0.354057,4.451779,235.292404,17
20260712_040155,2.746,kneeling,68.7,1,0.846581,90.068298,191.749260,0.469719,135.390625,205.623627,70.233002,0.366275,3.870054,240.034653,17
20260712_040155,2.829,kneeling,73.1,1,0.846700,87.859680,192.308624,0.456868,136.062347,207.790726,71.728378,0.372986,3.385978,243.382767,17
20260712_040155,2.915,kneeling,77.1,1,0.865191,86.707642,191.376007,0.453075,135.801270,207.351135,71.549866,0.373871,4.774227,239.429626,17
20260712_040155,2.995,kneeling,71.0,1,0.853594,87.403870,191.201363,0.457130,135.954636,206.856018,70.901382,0.370820,5.218086,235.650162,17
20260712_040155,3.079,kneeling,74.3,2,0.845398,88.146484,191.680023,0.459863,136.368835,206.039642,69.670807,0.363475,4.701681,236.554947,17
20260712_040155,3.159,kneeling,69.9,1,0.851067,89.749573,192.931946,0.465188,135.385468,205.252106,69.866638,0.362131,5.188860,238.316223,17
20260712_040155,3.239,kneeling,70.3,1,0.859015,89.845947,193.157349,0.465144,135.040024,205.079544,70.039520,0.362603,5.322181,237.430573,17
20260712_040155,3.318,kneeling,70.1,2,0.854808,92.336304,194.339241,0.475129,135.506729,208.709488,73.202759,0.376675,5.280617,241.854034,17
20260712_040155,3.402,kneeling,75.1,2,0.855748,94.692017,194.340874,0.487247,135.392761,210.143677,74.750916,0.384638,6.276231,244.277542,17
20260712_040155,3.490,kneeling,78.7,1,0.875332,97.607727,196.774101,0.496040,133.745468,208.415710,74.670242,0.379472,8.517913,245.397751,17
20260712_040155,3.574,kneeling,74.5,1,0.885736,103.242493,196.876923,0.524401,133.728088,208.380219,74.652130,0.379182,10.176561,244.726089,17
20260712_040155,3.664,kneeling,78.6,2,0.889944,108.358582,199.258881,0.543808,134.180695,208.866867,74.686172,0.374820,13.350785,247.894226,17
20260712_040155,3.752,kneeling,77.5,2,0.892642,113.220459,201.410980,0.562136,131.826752,206.408997,74.582245,0.370299,16.082801,252.432709,17
20260712_040155,3.835,kneeling,73.7,2,0.899860,112.625061,201.230316,0.559682,129.943512,203.995361,74.051849,0.367995,16.355271,237.742859,17
20260712_040155,3.927,kneeling,81.3,2,0.892900,112.708740,202.591988,0.556334,131.015167,205.554123,74.538956,0.367926,17.833072,248.801437,17
20260712_040155,4.011,kneeling,74.2,2,0.895338,112.532532,200.458801,0.561375,131.232925,205.346283,74.113358,0.369719,17.689464,247.145493,17
20260712_040155,4.096,kneeling,75.1,1,0.894755,112.020508,201.379669,0.556265,131.799194,204.334686,72.535492,0.360193,18.058042,246.925705,17
20260712_040155,4.178,kneeling,73.7,1,0.898488,113.551453,200.317253,0.566858,131.904861,207.404572,75.499710,0.376901,18.882196,247.540161,17
20260712_040155,4.256,kneeling,67.8,1,0.895918,111.291992,198.850464,0.559677,131.105927,204.650024,73.544098,0.369846,18.873421,241.240143,17
20260712_040155,4.340,kneeling,74.1,2,0.891453,110.133179,197.806763,0.556772,129.619644,204.907471,75.287827,0.380613,17.551043,244.511627,17
20260712_040155,4.422,kneeling,73.7,1,0.889372,110.195190,199.539482,0.552248,132.294632,207.588409,75.293777,0.377338,17.387694,245.338531,17
20260712_040155,4.508,kneeling,77.2,1,0.889031,110.054565,198.795662,0.553606,132.577087,205.338898,72.761810,0.366013,15.863695,241.947662,17
20260712_040155,4.592,kneeling,72.8,1,0.888361,109.081360,197.455269,0.552436,132.734985,205.935898,73.200912,0.370721,14.065356,249.428864,17
20260712_040155,4.683,kneeling,81.1,1,0.890120,109.205444,197.056732,0.554183,133.677429,206.083008,72.405579,0.367435,11.652292,242.870712,17
20260712_040155,4.768,kneeling,73.6,1,0.883216,106.692688,196.307343,0.543498,133.798523,206.046082,72.247559,0.368033,9.830140,240.666962,17
20260712_040155,4.855,kneeling,78.3,2,0.880672,98.985596,197.329773,0.501625,133.992783,204.911774,70.918991,0.359393,9.315706,243.003082,17
20260712_040155,4.944,kneeling,79.4,2,0.874898,96.362061,196.047188,0.491525,135.033661,207.841904,72.808243,0.371381,9.029083,241.603668,17
20260712_040155,5.030,kneeling,75.0,1,0.883504,94.200928,196.793770,0.478678,134.407410,207.614868,73.207458,0.372001,7.368670,247.170563,17
20260712_040155,5.114,kneeling,75.6,1,0.879668,93.383911,196.138947,0.476111,134.258591,208.707489,74.448898,0.379572,6.756884,243.961029,17
20260712_040155,5.202,kneeling,78.3,2,0.877626,92.656982,194.789238,0.475678,134.474670,204.959686,70.485016,0.361853,5.851583,240.305511,17
20260712_040155,5.294,kneeling,81.9,2,0.855795,93.993408,195.141228,0.481669,134.213303,204.874664,70.661362,0.362104,5.938619,239.986603,17
20260712_040155,5.371,kneeling,67.5,2,0.858842,91.818542,194.650520,0.471710,134.672394,206.955750,72.283356,0.371349,5.328045,239.159088,17
20260712_040155,5.466,kneeling,85.6,2,0.875468,89.205566,194.290947,0.459134,134.502045,205.414856,70.912811,0.364983,6.329702,240.486801,17
20260712_040155,5.553,kneeling,78.6,2,0.867800,90.305542,194.278984,0.464824,135.655258,207.290573,71.635315,0.368724,5.510406,237.065887,17
20260712_040155,5.639,kneeling,76.4,2,0.852177,91.233887,193.645813,0.471138,135.739410,205.986176,70.246765,0.362759,4.984451,236.682922,17
20260712_040155,5.732,kneeling,83.1,1,0.856930,91.490479,193.975777,0.471659,135.582321,207.225632,71.643311,0.369342,5.047370,237.731689,17
20260712_040155,5.823,kneeling,82.5,2,0.857759,89.770752,194.007751,0.462717,134.933060,206.432159,71.499100,0.368537,4.510625,239.161606,17
20260712_040155,5.916,kneeling,83.1,2,0.861121,90.785034,194.400269,0.467001,135.278656,206.199371,70.920715,0.364818,5.198675,239.643326,17
20260712_040155,6.001,kneeling,75.6,2,0.856157,92.113464,194.200348,0.474322,135.757507,208.098541,72.341034,0.372507,4.400918,241.224823,17
20260712_040155,6.087,kneeling,75.1,2,0.868517,90.925415,193.922150,0.468876,135.291992,206.069794,70.777802,0.364980,5.157756,240.305923,17
20260712_040155,6.166,kneeling,68.1,1,0.868357,90.861572,194.636604,0.466827,134.638351,205.437149,70.798798,0.363749,5.253867,242.137848,17
20260712_040155,6.246,kneeling,72.6,1,0.867848,90.975464,193.832550,0.469351,135.684296,208.251801,72.567505,0.374382,5.072145,240.585403,17
20260712_040155,6.335,kneeling,79.9,2,0.857271,91.192383,194.279144,0.469388,135.102539,205.868591,70.766052,0.364249,5.020201,238.226303,17
20260712_040155,6.417,kneeling,72.9,1,0.869673,89.223450,192.684845,0.463054,135.784576,206.039520,70.254944,0.364611,5.631718,239.677460,17
20260712_040155,6.503,kneeling,77.6,2,0.863946,90.533813,194.144035,0.466323,134.941986,206.849701,71.907715,0.370383,5.331611,241.110474,17
20260712_040155,6.592,kneeling,78.1,2,0.870460,89.546143,193.472473,0.462837,134.760300,207.347687,72.587387,0.375182,6.221176,241.460693,17
20260712_040155,6.675,kneeling,73.4,1,0.873477,88.180786,193.613762,0.455447,134.649811,205.523804,70.873993,0.366059,5.548015,240.166962,17
20260712_040155,6.763,kneeling,80.2,1,0.875786,88.414124,193.802361,0.456208,134.793304,205.851074,71.057770,0.366651,5.722797,240.516266,17
20260712_040155,6.852,kneeling,78.4,1,0.874782,89.492432,193.128044,0.463384,134.925491,206.373032,71.447540,0.369949,5.740364,241.051849,17
20260712_040155,6.948,kneeling,86.5,2,0.870210,89.384277,193.356079,0.462278,135.032349,205.766632,70.734283,0.365824,6.400603,239.656830,17
20260712_040155,7.039,kneeling,80.5,1,0.883165,88.742188,192.749992,0.460400,134.924149,206.202271,71.278122,0.369796,6.159487,242.882629,17
20260712_040155,7.126,kneeling,77.2,2,0.855904,91.902588,193.446442,0.475080,135.137024,207.124893,71.987869,0.372133,4.691706,239.572784,17
20260712_040155,7.213,kneeling,77.5,2,0.869404,90.730591,192.575317,0.471143,134.552048,206.071808,71.519760,0.371386,5.879527,236.910248,17
20260712_040155,7.299,kneeling,78.0,2,0.855859,91.952759,194.710114,0.472255,135.087601,206.251953,71.164352,0.365489,5.075946,237.663361,17
20260712_040155,7.385,kneeling,76.8,1,0.868019,90.128479,193.515862,0.465742,134.122986,204.301117,70.178131,0.362648,6.157687,241.204376,17
20260712_040155,7.471,kneeling,76.1,1,0.866705,90.644714,193.192780,0.469193,134.246841,203.876892,69.630051,0.360417,5.827109,239.750397,17
20260712_040155,7.561,kneeling,80.4,1,0.873674,89.696533,193.155159,0.464376,134.960327,206.328644,71.368317,0.369487,5.629132,241.007690,17
20260712_040155,7.649,kneeling,79.0,1,0.865467,89.737061,192.830597,0.465367,134.931152,205.729828,70.798676,0.367155,6.518072,238.013809,17
20260712_040155,7.731,kneeling,73.3,1,0.862744,92.387024,192.675591,0.479495,135.233841,207.314789,72.080948,0.374105,4.330976,238.917465,17
20260712_040155,7.816,kneeling,75.4,1,0.874395,90.236450,194.207039,0.464640,134.862640,208.007172,73.144531,0.376632,5.607972,241.462723,17
20260712_040155,7.904,kneeling,78.6,1,0.876613,90.885681,194.486519,0.467311,135.086517,206.756241,71.669724,0.368507,4.866135,240.705261,17
20260712_040155,7.990,kneeling,76.1,1,0.862885,93.030518,194.379448,0.478603,135.303223,207.869690,72.566467,0.373324,5.166636,240.958969,17
20260712_040155,8.077,kneeling,77.2,1,0.867750,90.578003,193.028435,0.469247,135.170776,205.407867,70.237091,0.363869,5.247857,236.916306,17
20260712_040155,8.161,kneeling,75.2,1,0.878949,89.592163,192.671570,0.464999,135.454910,207.052567,71.597656,0.371605,6.258734,242.042908,17
20260712_040155,8.244,kneeling,73.3,1,0.878869,89.525879,192.681274,0.464632,134.853638,204.152924,69.299286,0.359658,7.135950,238.021423,17
20260712_040155,8.326,kneeling,72.2,2,0.871068,92.711426,193.047607,0.480252,135.579926,205.488739,69.908813,0.362133,5.847500,238.954361,17
20260712_040155,8.414,kneeling,78.5,2,0.870500,91.527344,192.535645,0.475379,135.859924,206.558289,70.698364,0.367196,5.114723,238.349731,17
20260712_040155,8.502,kneeling,78.2,2,0.868404,90.024170,191.425751,0.470282,135.479645,205.344879,69.865234,0.364973,6.340944,236.468140,17
20260712_040155,8.593,kneeling,81.2,2,0.867803,90.722656,192.908081,0.470290,135.773636,206.747482,70.973846,0.367915,5.039071,239.306488,17
20260712_040155,8.686,kneeling,83.0,2,0.858830,94.087891,192.957893,0.487608,136.334381,207.401291,71.066910,0.368303,4.813727,240.014435,17
20260712_040155,8.777,kneeling,81.9,2,0.856923,92.747070,192.635567,0.481464,135.448868,204.158630,68.709763,0.356683,5.190210,238.527191,17
20260712_040155,8.868,kneeling,80.8,1,0.867659,91.233276,193.540459,0.471391,136.059067,206.479462,70.420395,0.363854,5.230555,242.184875,17
20260712_040155,8.960,kneeling,82.4,2,0.865340,91.579590,192.148445,0.476609,135.836029,205.175323,69.339294,0.360863,5.878024,238.288574,17
20260712_040155,9.048,kneeling,79.3,2,0.871415,90.283203,193.265900,0.467145,136.485748,205.942230,69.456482,0.359383,5.753137,242.185455,17
20260712_040155,9.135,kneeling,78.3,2,0.860145,92.075439,191.318001,0.481269,136.511871,206.040405,69.528534,0.363419,5.505123,239.494843,17
20260712_040155,9.223,kneeling,79.1,2,0.859889,91.187256,192.068108,0.474765,136.850174,206.796753,69.946579,0.364176,5.668491,238.395187,17
20260712_040155,9.307,kneeling,76.1,2,0.858140,92.936768,192.428276,0.482968,135.703568,205.435852,69.732285,0.362381,5.431241,235.714691,17
20260712_040155,9.390,kneeling,74.7,1,0.866218,90.286743,191.606438,0.471209,135.595993,203.259552,67.663559,0.353138,6.692759,237.586823,17
20260712_040155,9.475,kneeling,75.5,2,0.861941,90.942993,191.844238,0.474046,136.124161,204.533844,68.409683,0.356590,5.930325,237.580414,17
20260712_040155,9.557,kneeling,72.6,2,0.856419,91.856506,192.703804,0.476672,137.205414,206.734039,69.528625,0.360806,5.184216,239.212555,17
20260712_040155,9.646,kneeling,79.0,2,0.864219,90.599487,191.988167,0.471901,136.090561,206.475677,70.385117,0.366612,5.464453,239.085999,17
20260712_040155,9.734,kneeling,77.6,2,0.868312,90.048584,191.293579,0.470735,136.587585,206.402039,69.814453,0.364960,6.958822,239.023254,17
20260712_040155,9.820,kneeling,76.5,2,0.863747,91.921143,192.275581,0.478070,137.321198,207.976273,70.655075,0.367468,5.383216,237.432877,17
20260712_040155,9.906,kneeling,76.7,1,0.874964,91.588867,191.268120,0.478851,136.499054,206.370438,69.871384,0.365306,5.017774,240.960922,17
20260712_040155,9.997,kneeling,79.2,2,0.874849,89.283936,190.740288,0.468092,138.061172,207.774231,69.713058,0.365487,5.968526,241.363342,17
20260712_040155,10.078,kneeling,72.7,1,0.889230,88.716553,187.506104,0.473140,139.919281,208.412262,68.492981,0.365284,4.308056,243.594147,17
20260712_040155,10.157,kneeling,69.0,2,0.893345,87.882080,185.042427,0.474929,142.150558,204.897705,62.747147,0.339096,3.864835,247.216370,17
20260712_040155,10.241,kneeling,74.6,2,0.889343,89.392090,179.663422,0.497553,146.490997,205.018219,58.527222,0.325760,4.189721,251.720154,17
20260712_040155,10.325,kneeling,74.1,2,0.892245,91.042358,175.284882,0.519397,150.404541,206.188477,55.783936,0.318247,2.936552,253.818665,17
20260712_040155,10.407,kneeling,73.7,2,0.889858,89.632263,167.775581,0.534239,151.341583,203.392944,52.051361,0.310244,0.238941,254.733704,17
20260712_040155,10.495,kneeling,79.2,1,0.875822,92.255981,167.159821,0.551903,154.066864,204.067200,50.000336,0.299117,0.248707,252.801880,17
20260712_040155,10.587,kneeling,80.4,2,0.880309,89.416260,165.312378,0.540893,155.261124,204.995041,49.733917,0.300848,0.132544,255.784576,17
20260712_040155,10.671,kneeling,75.3,2,0.879274,91.747437,162.686737,0.563952,159.578079,202.873779,43.295700,0.266129,1.160527,259.790771,17
20260712_040155,10.753,kneeling,72.5,2,0.886105,90.317261,154.465851,0.584707,165.424683,194.064178,28.639496,0.185410,12.472801,258.482178,17
20260712_040155,10.842,kneeling,78.6,2,0.871494,91.388489,149.530090,0.611171,167.846466,189.593414,21.746948,0.145435,16.837659,258.953583,16
20260712_040155,10.927,kneeling,74.3,1,0.891381,93.749146,144.198364,0.650140,172.977509,182.485611,9.508102,0.065938,49.163976,258.372192,16
20260712_040155,11.014,kneeling,77.2,1,0.893403,91.922058,143.198456,0.641921,174.144485,179.116135,4.971649,0.034719,61.436633,257.055115,16
20260712_040155,11.099,kneeling,76.0,2,0.870509,95.485657,141.927246,0.672779,175.230133,177.062988,1.832855,0.012914,79.167401,260.216003,16
20260712_040155,11.176,kneeling,67.3,1,0.885368,94.390808,143.057800,0.659809,174.794495,177.058334,2.263840,0.015825,79.154357,261.479431,17
20260712_040155,11.249,kneeling,65.0,1,0.891470,91.649109,141.924957,0.645758,176.046234,178.479004,2.432770,0.017141,79.478847,260.955566,16
20260712_040155,11.328,kneeling,68.8,1,0.879485,91.942932,140.054443,0.656480,176.533875,178.986130,2.452255,0.017509,73.882316,259.355103,16
20260712_040155,11.408,kneeling,70.9,1,0.883913,91.774536,141.149719,0.650193,175.473465,177.861664,2.388199,0.016920,71.205248,259.448120,16
20260712_040155,11.492,kneeling,74.8,2,0.887760,92.773682,140.838989,0.658722,175.875793,172.651733,3.224060,0.022892,68.642892,259.602448,16
20260712_040155,11.583,kneeling,80.5,2,0.880696,92.104858,141.221954,0.652199,175.649658,177.827850,2.178192,0.015424,74.875856,256.713593,16
20260712_040155,11.667,kneeling,71.3,1,0.893408,93.223145,141.524200,0.658708,176.290070,176.933884,0.643814,0.004549,84.704553,259.500244,16
20260712_040155,11.748,kneeling,73.4,1,0.888602,93.486450,141.396210,0.661167,176.467346,175.664520,0.802826,0.005678,84.343915,260.271820,16
20260712_040155,11.833,kneeling,74.4,1,0.894001,93.549438,141.049316,0.663239,176.552170,174.117584,2.434586,0.017261,70.742517,259.366394,16
20260712_040155,11.917,kneeling,75.6,2,0.888377,93.129517,142.422302,0.653897,176.167297,175.344788,0.822510,0.005775,82.515334,258.583832,16
20260712_040155,12.008,kneeling,80.7,3,0.172504,106.353271,321.212219,0.331100,,99.980713,,,,,7
20260712_040155,12.109,kneeling,91.6,3,0.168185,109.254639,320.306030,0.341095,,104.046127,,,,285.569946,8
20260712_040155,12.191,kneeling,72.3,1,0.882747,94.262878,142.139496,0.663172,176.108185,175.477112,0.631073,0.004440,85.146910,260.522156,16
20260712_040155,12.271,kneeling,69.5,2,0.175017,106.515137,326.096649,0.326637,,100.871803,,,,,7
20260712_040155,12.344,kneeling,65.2,1,0.892626,96.076660,140.876099,0.681994,174.556000,179.462219,4.906219,0.034826,2.683081,259.507751,16
20260712_040155,12.426,kneeling,74.3,1,0.900424,97.082581,141.608521,0.685570,173.472412,182.930023,9.457611,0.066787,11.978459,260.895996,16
20260712_040155,12.514,kneeling,75.6,2,0.896927,96.999268,141.355469,0.686208,173.672546,178.975128,5.302582,0.037512,23.753859,258.625916,16
20260712_040155,12.597,kneeling,73.0,3,0.257904,46.190186,330.462830,0.139774,,,,,,,3
20260712_040155,12.682,kneeling,74.5,2,0.865768,95.637329,139.510071,0.685523,173.389786,180.016174,6.626389,0.047498,17.387141,252.928925,17
20260712_040155,12.767,kneeling,76.0,3,0.191418,112.958008,317.406982,0.355878,,,,,,,6
20260712_040155,12.843,kneeling,67.0,2,0.902695,92.099487,141.783325,0.649579,170.337494,179.234131,8.896637,0.062748,6.308027,254.280411,16
20260712_040155,12.929,kneeling,74.9,1,0.885198,92.265747,141.303528,0.652961,171.289597,179.111099,7.821503,0.055352,5.016216,252.550858,17
20260712_040155,13.009,kneeling,71.4,2,0.190421,75.774292,172.443115,0.439416,,47.811241,,,,157.005295,7
20260712_040155,13.094,kneeling,75.3,2,0.158734,108.020752,320.328156,0.337219,,107.193977,,,,287.400818,8
20260712_040155,13.180,kneeling,75.5,3,0.218366,107.756348,321.346985,0.335327,,113.143242,,,,283.234741,8
20260712_040155,13.256,kneeling,67.1,1,0.901555,91.977600,141.500549,0.650016,170.612045,182.466171,11.854126,0.083774,2.654053,251.389496,16
20260712_040155,13.336,kneeling,71.7,3,0.219319,106.281128,319.673859,0.332467,,104.489014,,,,285.384430,9
20260712_040155,13.417,kneeling,72.3,2,0.850933,92.273560,141.919281,0.650183,169.161804,178.268524,9.106720,0.064168,7.379312,257.315308,16
20260712_040155,13.507,kneeling,80.3,1,0.894726,90.498169,142.292267,0.636002,172.187286,177.828278,5.640991,0.039644,16.558318,255.501450,17
20260712_040155,13.595,kneeling,78.5,2,0.866486,92.509644,140.763489,0.657199,170.582520,178.052567,7.470047,0.053068,5.881611,255.001770,17
20260712_040155,13.687,kneeling,81.8,4,0.157696,46.090820,333.744934,0.138102,,,,,,,2
20260712_040155,13.778,kneeling,82.8,3,0.164737,106.648804,323.348633,0.329826,,,,,,284.192139,7
20260712_040155,13.861,kneeling,73.1,2,0.180857,106.164185,331.816040,0.319949,,,,,,,4
20260712_040155,13.944,kneeling,73.7,1,0.885567,96.522949,141.709991,0.681130,174.119080,180.287170,6.168091,0.043526,45.108226,254.686295,17
20260712_040155,14.031,kneeling,75.5,2,0.874173,97.167236,141.606689,0.686177,173.098907,180.844666,7.745758,0.054699,27.356360,257.226349,17
20260712_040155,14.111,kneeling,70.9,2,0.851392,97.760498,140.751862,0.694559,170.785309,181.500320,10.715012,0.076127,0.438143,259.787109,17
20260712_040155,14.205,kneeling,83.9,2,0.880876,97.273621,140.672485,0.691490,173.389740,180.652161,7.262421,0.051626,17.862966,257.203339,17
20260712_040155,14.286,kneeling,71.1,1,0.894627,95.977295,140.930908,0.681024,173.556061,183.872681,10.316620,0.073203,2.522194,256.484039,16
20260712_040155,14.367,kneeling,72.0,3,0.315446,109.188965,316.778564,0.344685,,89.903000,,,,281.077118,8
20260712_040155,14.459,kneeling,83.3,2,0.189326,111.564453,317.281586,0.351626,,107.482239,,,,284.803894,8
20260712_040155,14.547,kneeling,78.7,4,0.221888,108.110962,315.196075,0.342996,,87.508545,,,,282.673157,8
20260712_040155,14.639,kneeling,82.9,3,0.157344,108.488892,320.834290,0.338146,,94.081398,,,,280.769775,8
20260712_040155,14.732,kneeling,84.0,3,0.204328,48.937744,332.701172,0.147092,,,,,,,4
20260712_040155,14.814,kneeling,71.4,2,0.308608,107.484619,316.517700,0.339585,,103.148544,,,,280.812134,9
20260712_040155,14.906,kneeling,81.7,2,0.167327,111.121582,322.301117,0.344776,,106.766479,,,,,7
20260712_040155,14.990,kneeling,74.9,1,0.891109,92.196045,149.807465,0.615430,171.185181,198.319595,27.134415,0.181129,16.794842,258.303375,17
20260712_040155,0.000,fallen,78.5,2,0.878105,145.503036,149.666885,0.972179,220.770477,254.525665,33.755188,0.225535,30.360865,305.835205,16
20260712_040155,0.095,fallen,83.7,2,0.878528,144.910339,149.067871,0.972110,220.226944,253.834290,33.607346,0.225450,30.226413,304.691193,16
20260712_040155,0.177,fallen,71.9,2,0.884093,145.071518,148.540634,0.976645,222.237152,258.037354,35.800201,0.241013,31.547974,306.643860,16
20260712_040155,0.267,fallen,77.1,2,0.888735,144.225601,149.869629,0.962340,220.384399,252.236969,31.852570,0.212535,32.334101,305.652588,16
20260712_040155,0.354,fallen,79.8,2,0.889722,144.728012,150.552856,0.961310,221.041473,253.794693,32.753220,0.217553,32.920678,305.918091,16
20260712_040155,0.445,fallen,80.8,2,0.883107,145.781006,150.212646,0.970498,219.386169,253.591110,34.204941,0.227710,32.360306,304.363403,16
20260712_040155,0.533,fallen,79.0,3,0.173309,108.131836,316.381439,0.341777,,110.768814,,,,287.001770,9
20260712_040155,0.621,fallen,77.8,2,0.872946,145.773804,149.773010,0.973298,220.559341,255.415192,34.855850,0.232725,32.653602,306.826782,16
20260712_040155,0.708,fallen,77.6,2,0.878187,146.054550,149.984482,0.973798,220.468643,253.961578,33.492935,0.223309,32.683537,305.693665,16
20260712_040155,0.793,fallen,75.6,2,0.871602,146.291870,150.132446,0.974419,217.448761,253.651932,36.203171,0.241142,31.402394,305.834534,16
20260712_040155,0.881,fallen,78.3,2,0.857342,146.286682,149.871887,0.976078,217.048065,255.020966,37.972900,0.253369,31.478719,301.553986,17
20260712_040155,0.967,fallen,76.2,2,0.809076,144.360825,150.978455,0.956168,216.502045,246.474182,29.972137,0.198519,39.996323,299.289520,17
20260712_040155,1.056,fallen,79.7,2,0.851815,146.108337,150.040756,0.973791,216.981995,250.114349,33.132355,0.220822,35.045655,305.027588,16
20260712_040155,1.144,fallen,77.7,2,0.828082,146.344177,149.147461,0.981205,215.469376,245.877655,30.408279,0.203881,37.841678,303.586060,17
20260712_040155,1.230,fallen,77.4,2,0.807004,146.442200,146.644714,0.998619,217.510559,247.397507,29.886948,0.203805,38.381176,301.756165,17
20260712_040155,1.318,fallen,78.1,2,0.839516,146.786316,150.613754,0.974588,215.235718,242.371429,27.135712,0.180168,41.008367,302.696533,17
20260712_040155,1.404,fallen,75.1,2,0.842288,146.157471,151.358536,0.965637,214.997925,242.540298,27.542374,0.181968,40.127895,300.830200,17
20260712_040155,1.491,fallen,78.3,2,0.854466,146.109634,152.096909,0.960635,215.837433,242.833984,26.996552,0.177496,42.903669,301.673676,17
20260712_040155,1.581,fallen,81.2,2,0.869166,146.821060,151.571274,0.968660,219.558624,249.545197,29.986572,0.197838,39.060318,300.467285,17
20260712_040155,1.664,fallen,73.9,2,0.867041,145.955460,153.343811,0.951818,218.197540,244.507141,26.309601,0.171573,42.437837,300.503601,17
20260712_040155,1.744,fallen,72.5,2,0.871892,146.472534,152.788513,0.958662,217.890900,244.586670,26.695770,0.174724,42.256875,302.713959,17
20260712_040155,1.829,fallen,75.8,2,0.875138,146.067139,152.594131,0.957226,216.989471,245.842560,28.853088,0.189084,39.568977,302.281769,17
20260712_040155,1.919,fallen,80.8,2,0.866755,146.294449,153.538086,0.952822,217.210968,243.451538,26.240570,0.170906,42.650668,304.706482,17
20260712_040155,2.005,fallen,74.6,2,0.863388,146.194641,153.272522,0.953822,217.782684,243.979736,26.197052,0.170918,41.467925,300.405396,17
20260712_040155,2.091,fallen,76.5,2,0.864226,146.470566,152.519226,0.960342,216.895844,245.906097,29.010254,0.190207,40.128826,303.423950,17
20260712_040155,2.176,fallen,74.1,2,0.856220,145.534302,151.254654,0.962181,218.016129,248.296906,30.280777,0.200197,37.561121,303.242310,17
20260712_040155,2.260,fallen,77.5,2,0.861687,145.970398,151.444107,0.963857,217.667725,245.773331,28.105606,0.185584,39.203649,303.642029,17
20260712_040155,2.349,fallen,79.5,2,0.858426,145.504272,151.584290,0.959890,215.889557,247.092712,31.203156,0.205847,37.067825,303.380249,16
20260712_040155,2.436,fallen,77.2,2,0.851692,146.353210,150.999451,0.969230,218.238007,246.992249,28.754242,0.190426,39.473472,303.817200,17
20260712_040155,2.526,fallen,79.6,2,0.849440,146.734360,151.339584,0.969570,217.941437,245.360443,27.419006,0.181175,41.442158,304.283875,17
20260712_040155,2.611,fallen,74.2,2,0.877559,146.081680,150.775894,0.968866,217.674896,242.814240,25.139343,0.166733,43.876998,304.410889,17
20260712_040155,2.695,fallen,73.1,2,0.877141,147.457825,150.958130,0.976813,216.282593,242.745621,26.463028,0.175300,41.486613,304.555115,17
20260712_040155,2.783,fallen,79.9,2,0.875919,146.871475,151.646545,0.968512,216.766602,245.892365,29.125763,0.192063,40.057417,305.390747,17
20260712_040155,2.875,fallen,82.1,2,0.873989,146.949692,151.175354,0.972048,216.944153,247.872482,30.928329,0.204586,38.060916,304.040405,17
